ID,Age,Gender,Working_Type,Sleep_Hours,Height_m,Required_Daily_Calories
3815,60.0,Female,Desk Job,5.304991451592397,1.7314480944111803,1913.3333941368312
8322,59.0,Male,Desk Job,8.052751013092513,1.754747977930177,2113.145242504029
8845,46.0,Female,Desk Job,9.888855880056916,1.7265707412146714,2167.8786359826395
2279,45.0,Female,Retired,7.045519992701046,1.697539102137644,1574.1152705377472
4600,51.0,Female,Student,5.70270842320989,1.9398146694703708,2656.971958742086
14,22.0,Female,Unemployed,9.6,1.73,2116.0
9500,59.0,Male,Self-Employed,5.651941474326849,1.7394365838757215,2277.8325429476645
1526,20.0,Female,Retired,6.4,1.79,2338.0
2366,19.0,Male,Unemployed,6.67663778794278,1.8531192561738803,2548.7419182382428
4649,27.0,Male,Student,8.988898815438857,1.7607201452167711,2253.68130594508
375,41.0,Male,Freelancer,6.0,1.78,2306.0
8773,51.0,Male,Student,5.280181063718849,1.6583605916570658,2260.81190566565
6478,50.0,Female,Retired,5.726625054495879,1.6606451884137634,1400.0
526,58.0,Male,Freelancer,5.4,1.75,2082.0
6896,44.0,Female,Manual Labor,7.314039348450124,1.8374913648209,3395.4696184177837
3592,22.0,Female,Unemployed,5.184325683805097,1.6490228825746218,1750.2128571575236
7905,30.0,Male,Self-Employed,7.866498119116484,1.786754142872446,2441.2043595199184
2959,55.0,Female,Retired,8.733925222498655,1.7852864058783788,1777.7032801354549
530,69.0,Female,Unemployed,5.2,1.4,1328.0
3715,48.0,Female,Retired,7.383196519508568,1.9424214118017933,1838.2789725593493
4733,31.0,Male,Healthcare,3.85524996513801,1.6338236654478422,2829.8473217997093
1395,41.0,Female,Freelancer,9.0,1.84,2409.0
5632,60.0,Female,Freelancer,4.625369057326019,1.633849516274671,1923.8595383715983
6564,71.0,Female,Retired,6.226867393109867,1.6595694560015757,1901.43956373779
4704,40.0,Male,Self-Employed,5.914574517529771,1.773369804731708,2329.324865584807
1713,50.0,Male,Desk Job,6.6,1.67,2469.0
4820,49.0,Female,Desk Job,9.560047051626585,1.6198992713988007,2128.037869183778
956,30.0,Female,Self-Employed,4.8,1.73,2520.0
6676,64.0,Male,Manual Labor,7.66816148466064,1.81201809032714,2502.923429488339
3454,63.0,Male,Retired,4.334406178206077,1.6498875439859444,1623.2500804255978
8596,48.0,Male,Self-Employed,7.511122799478976,1.7809101794351694,2259.3392944777675
2072,23.0,Male,Retired,4.93325896666086,1.7927444001793271,1944.2548725144293
322,45.0,Male,Student,6.9,1.63,2112.0
159,46.0,Female,Desk Job,7.7,1.86,2038.0
7006,65.0,Female,Freelancer,5.774386042311162,1.8817689515100928,2079.701923979519
353,31.0,Male,Student,5.2,1.74,2547.0
6079,32.0,Male,Self-Employed,10.0,1.7018360027185526,2566.0569550150826
6237,53.0,Male,Manual Labor,4.087660049185065,1.8255018143858128,3373.145410581314
2921,58.0,Female,Student,6.857200442973614,1.7211288828038789,2078.457628599755
8504,52.0,Female,Desk Job,3.920399365668338,1.6206814550387107,1695.6514532743925
4645,54.0,Male,Unemployed,6.813227791219306,1.7988549123910071,2085.5647037682684
662,49.0,Male,Student,4.8,1.92,2500.0
7058,48.0,Male,Desk Job,6.018560895000853,1.5099360411965566,2192.37287661323
3666,18.0,Female,Manual Labor,8.568775659517172,1.8020815456780948,3586.117915727092
7980,49.0,Male,Desk Job,7.572970480319719,1.6040058819678074,2132.507910890822
307,29.0,Male,Self-Employed,9.6,1.76,2552.0
4791,18.0,Female,Student,6.613586053708521,1.8118480892783408,2457.372186196982
2357,67.0,Female,Manual Labor,6.474033462353585,1.480943993173797,2468.480167793573
1928,60.0,Female,Unemployed,4.5,1.82,1854.0
9609,42.0,Male,Unemployed,8.977760235061147,1.844364217619233,2076.6866480915787
3428,64.0,Female,Retired,6.610507890030048,1.7962761487554688,1763.1855094744585
3639,45.0,Female,Desk Job,8.894036678495887,1.737618421624157,2199.326901248311
1267,25.0,Male,Self-Employed,5.7,1.62,2549.0
1561,38.0,Female,Retired,8.0,1.75,1921.0
7180,56.0,Female,Healthcare,8.260319615678634,1.72242524024578,2428.035179412649
4110,53.0,Female,Healthcare,7.11678123009594,1.6560403244497677,2313.75714100634
7868,68.0,Male,Freelancer,7.813803650095385,1.9408822248099689,2875.625281894209
4905,44.0,Female,Student,5.876539124946548,1.813723138481113,2327.014039484673
7295,67.0,Male,Unemployed,8.182354864964223,1.762712516984093,1617.9860994013045
515,55.0,Female,Self-Employed,7.7,1.69,1921.0
895,50.0,Female,Healthcare,7.0,1.61,2954.0
8602,42.0,Male,Desk Job,5.796018882543181,1.6085942612462498,2135.283614315262
22,70.0,Female,Manual Labor,9.2,1.74,2327.0
900,33.0,Male,Desk Job,8.2,1.76,2479.0
208,22.0,Male,Retired,4.3,1.68,2244.0
459,53.0,Male,Student,5.7,1.81,2291.0
2431,45.0,Male,Unemployed,9.571473795593468,1.767702574165063,1895.383193974933
8443,25.0,Male,Healthcare,8.84687657793298,1.647622504523678,2611.189521606425
3390,56.0,Female,Manual Labor,8.599108827985864,1.564452245024952,2395.2727601807887
3912,57.0,Male,Unemployed,8.673237805826659,1.7593120200357633,1565.8641292010082
5384,64.0,Female,Retired,5.358401527481926,1.7702351509946446,1982.4101605741123
553,54.0,Female,Healthcare,4.4,1.79,2452.0
3145,20.0,Male,Retired,8.892237966543146,1.7577843646925944,1940.7754937754744
6918,59.0,Male,Healthcare,8.649774885539044,1.8919587383167824,2467.843303641441
2057,24.0,Female,Freelancer,7.566679873857178,1.7602905286587252,2261.952342945363
1926,68.0,Female,Freelancer,6.8,1.74,1932.0
635,60.0,Female,Desk Job,7.5,1.86,2081.0
6083,70.0,Male,Unemployed,6.657910920008112,1.729791909661375,1858.3995191330685
8509,46.0,Female,Freelancer,4.741244604630318,1.810183152922522,2213.911842475074
9545,59.0,Male,Manual Labor,9.497970953717656,1.837134301583197,2821.624374562282
9969,28.0,Male,Freelancer,7.898977161071275,1.698683648465774,2468.603937809875
8620,42.0,Female,Freelancer,7.9544687484443,1.6025194473248427,2047.9956468755856
106,56.0,Male,Desk Job,4.8,1.8,1950.0
3042,20.0,Male,Healthcare,8.93485213471464,1.8970875219884324,3127.748035581832
1710,34.0,Male,Unemployed,9.7,2.0,1989.0
90,36.0,Female,Retired,9.8,1.78,2606.0
7015,62.0,Female,Freelancer,9.72691694789099,1.64227087494556,2145.1807984946977
3175,22.0,Male,Healthcare,9.035536758769634,1.6699115475840445,2940.4954984027395
918,61.0,Female,Desk Job,6.9,1.6,2061.0
7834,32.0,Male,Manual Labor,7.720728736218695,1.7081517400217876,2731.546354004566
6733,21.0,Male,Retired,9.412966047986451,1.7633518982945204,2455.470041520224
1950,62.0,Male,Freelancer,5.3,1.66,2156.0
6369,47.0,Male,Unemployed,7.430576464330673,1.760093987157294,1947.314738991705
2,40.0,Male,Healthcare,4.3,1.96,3105.0
8033,37.0,Female,Retired,9.297322041678331,1.6342859586869638,1685.994559277886
6048,60.0,Female,Freelancer,8.206752554838605,1.7426923988097305,2375.3958762508187
2721,28.0,Female,Retired,8.40796861178178,1.4969061581294587,2105.913768330202
10096,44.0,Female,Desk Job,7.2,1.66,3211.4
3118,36.0,Female,Retired,5.844601525703437,1.5356418562875318,1400.0
9748,69.0,Male,Healthcare,4.830455052270732,1.7366902636491937,2757.5960556120604
3763,59.0,Male,Student,4.222919437614623,1.7592016824309875,2037.7124983728668
214,48.0,Female,Freelancer,4.0,1.57,2307.0
779,63.0,Male,Freelancer,7.6,1.65,2224.0
3497,49.0,Male,Healthcare,8.439215458829986,1.602975647769659,2565.903274109152
9080,57.0,Male,Healthcare,8.627826997584725,1.7363683199014248,2169.83907735378
2044,25.0,Female,Desk Job,5.9032034980342765,1.7514063562990994,2270.3094021340344
5421,41.0,Male,Healthcare,8.168654258255982,1.707469195795429,2899.853255847485
6155,41.0,Female,Freelancer,6.813346914353722,1.5943908546154817,1515.8138259727284
8358,27.0,Male,Retired,9.115950169578907,1.6331209009828989,2068.4023721369954
8965,61.0,Male,Desk Job,5.15008752464226,1.7810632380230491,2089.5199670683905
8466,41.0,Male,Desk Job,6.409177430546883,1.5698661121082802,2375.380035087872
4168,65.0,Female,Desk Job,7.364323205772322,1.690104147501443,1400.0
3789,42.0,Male,Healthcare,5.75199966913307,1.858291974072052,3294.265381692007
8587,37.0,Male,Student,7.627165716576115,1.562218873485049,2632.6453433156485
584,55.0,Female,Desk Job,5.0,1.63,1805.0
10009,11.0,Female,Desk Job,5.4,1.47,2348.3
10161,53.0,Male,Manual Labor,4.3,1.77,2537.8
117,45.0,Male,Desk Job,6.2,1.91,2349.0
6645,49.0,Male,Desk Job,5.709209618386391,1.95555538500808,2388.782187649801
9303,30.0,Male,Retired,9.069455305740023,1.8020351683540392,2311.558823698008
10089,43.0,Female,Student,7.0,1.96,3099.8
9227,23.0,Female,Unemployed,5.6434317448609175,1.682038472485316,1941.9140145749104
8713,40.0,Male,Unemployed,10.0,1.5818220837674393,1718.9070781533796
1764,51.0,Female,Unemployed,6.9,1.8,2203.0
1876,69.0,Male,Student,8.3,1.66,2054.0
3225,40.0,Male,Self-Employed,4.492541860939837,1.6289919964249169,2176.8040295765963
527,21.0,Male,Manual Labor,7.5,1.95,3171.0
7726,22.0,Male,Desk Job,5.921359345192723,1.7183947712604049,2389.796798958528
2947,58.0,Male,Desk Job,9.905013619253058,1.8653466658556603,2485.9692104317046
4474,46.0,Female,Desk Job,4.646475829537449,1.5230574581638503,2041.0703274666728
5656,63.0,Male,Unemployed,6.9051745169178185,1.8601655406928197,1975.0903857207632
6060,55.0,Female,Self-Employed,5.435854449180946,1.6881838015885793,1776.5081592138415
960,24.0,Male,Retired,8.2,1.64,2150.0
6343,66.0,Female,Manual Labor,8.561314433224691,1.4,2034.4831402034224
3634,57.0,Female,Freelancer,5.055300345205157,1.6914775142145668,1933.7451055383856
1051,32.0,Male,Student,7.0,1.58,2286.0
8783,45.0,Male,Manual Labor,6.94781983788956,1.7344564258313389,2627.836708210365
8712,30.0,Female,Manual Labor,5.2509040396492805,1.6400091489278683,2263.013783993694
3381,24.0,Male,Unemployed,7.678704278425593,1.784330562664621,2310.764948870962
3677,28.0,Male,Retired,6.356344067178398,1.8744024241661568,2129.986093311988
5777,67.0,Male,Unemployed,5.156416408485428,1.6711510452394671,1774.474125022084
9315,61.0,Male,Unemployed,6.960007757017767,1.8770604575652408,1813.68702466082
6574,26.0,Female,Desk Job,7.428353324419633,1.69349705426742,1999.672827886992
5180,31.0,Female,Retired,5.203636880787092,1.903985266351387,2266.5055735507585
1608,43.0,Female,Self-Employed,7.5,1.76,2269.0
3611,21.0,Male,Manual Labor,8.067613870101061,1.662783340009336,3338.8982663894453
2305,26.0,Female,Student,9.21034988485868,1.7245483611122845,2275.7606764476964
6636,62.0,Male,Desk Job,5.543185553397767,1.815101648443151,2325.11919917272
10191,25.0,Female,Student,4.0,1.75,2876.8
792,41.0,Female,Unemployed,8.8,1.75,1705.0
3057,58.0,Male,Student,8.091865570329697,1.7864788032246823,2127.9557137358825
1981,65.0,Female,Unemployed,8.2,1.61,1841.0
3599,38.0,Male,Manual Labor,8.376181272963075,1.5896557831394234,3317.6656567654577
934,38.0,Female,Student,8.8,1.58,2442.0
7425,25.0,Male,Freelancer,8.954777823383576,1.697143966533768,2303.788553264745
5627,29.0,Female,Retired,8.657761470460127,1.8828188410387348,2263.563033817162
1683,70.0,Female,Retired,5.6,1.7,1884.0
4180,36.0,Male,Retired,7.233331629613762,1.8045260288553469,2193.493324262804
6447,61.0,Female,Manual Labor,7.170270138275991,1.6145801116501497,2384.932910404621
4117,64.0,Female,Unemployed,5.356125662323167,1.936430400414956,2297.802737876047
989,53.0,Male,Healthcare,8.5,1.79,2550.0
2897,69.0,Female,Desk Job,3.971482381491338,1.431541342963731,1881.6620495160023
3779,43.0,Male,Unemployed,9.067039962902223,1.7535337036384684,2271.729405348683
5659,29.0,Male,Manual Labor,7.566050632920751,1.7034357329845409,2994.4976882495216
3094,31.0,Female,Desk Job,8.257160627712476,1.7286823705925305,1657.9622315118158
3156,21.0,Female,Self-Employed,5.418541203996371,1.5874411917801678,2286.0628441479234
1824,49.0,Male,Desk Job,6.0,1.94,2344.0
9912,37.0,Female,Freelancer,8.95614855593544,1.4446391987587903,2259.0461923020976
1099,63.0,Male,Manual Labor,8.8,1.7,2991.0
2845,24.0,Male,Self-Employed,5.351860006861298,1.710790238662423,2559.9470946451747
3343,46.0,Male,Desk Job,5.331877792411288,1.5326208407426287,2299.0630674351496
39,58.0,Male,Healthcare,6.1,1.8,2711.0
6541,71.0,Male,Healthcare,6.26342387674005,1.7333680487910532,2684.734126998541
9626,63.0,Male,Self-Employed,8.818688541782238,1.92064952505173,2431.955002427062
8708,60.0,Female,Retired,9.769236552656055,1.6535753923946843,1400.0
3357,41.0,Male,Self-Employed,9.595379656116265,1.7430543672513363,2472.894018893263
7814,69.0,Male,Unemployed,6.52114559290116,1.7895864111441686,1741.8594231866143
8221,61.0,Female,Student,8.702619928952204,1.852089028023808,2025.6457749629349
9502,69.0,Male,Retired,4.459987883539115,1.717815726740513,1787.6227136270309
2429,25.0,Male,Freelancer,9.08592530012218,1.7156999535960822,2799.443090051664
5044,50.0,Male,Freelancer,7.542828196256855,1.78531171162947,2529.6170944443247
5347,45.0,Male,Self-Employed,9.071504083087383,2.0355144748437164,2959.2807125250747
4812,30.0,Female,Healthcare,7.214084349763738,1.7081708747249742,2769.1504262338185
8477,38.0,Female,Retired,9.460751504909467,1.524430145102284,2452.7444427797577
687,45.0,Female,Manual Labor,5.6,1.85,3030.0
4800,48.0,Male,Desk Job,7.062319298241378,1.7351113106758247,2243.342965970248
7438,24.0,Male,Freelancer,9.56025478753284,1.5364175640357598,2889.8161739266197
2354,55.0,Male,Self-Employed,8.998467065981638,1.7417260972340587,2310.866083477399
6354,36.0,Male,Manual Labor,6.502834439058132,1.813717326383245,3740.5037932506334
4570,42.0,Female,Retired,7.987138302512696,2.049464904249705,2337.0768538664606
8214,21.0,Male,Self-Employed,4.7731451324668015,1.792126468765144,2364.4444832808144
2753,64.0,Female,Student,8.866012288735835,1.8707630014250785,1949.4472172678272
8074,63.0,Male,Self-Employed,9.52177514561106,1.7798401989242687,2559.449778650337
1041,50.0,Female,Freelancer,7.2,1.64,2153.0
7492,52.0,Male,Freelancer,7.181871582506981,1.652137663624646,2031.5054285357105
1266,58.0,Male,Manual Labor,4.5,1.68,2452.0
9540,46.0,Male,Desk Job,6.177090436644471,1.5801215488853275,1938.971339419067
7060,36.0,Female,Student,5.935467789083849,1.5917200676500003,2332.849847624293
278,28.0,Male,Retired,6.3,1.79,2028.0
5085,38.0,Female,Unemployed,9.62597372725658,1.5938655384735902,2013.3616536451452
2383,67.0,Male,Unemployed,9.358424057560065,1.777897964627262,1841.177006466021
572,42.0,Male,Manual Labor,6.6,1.71,2685.0
1436,48.0,Male,Unemployed,8.3,1.6,1876.0
5353,22.0,Female,Healthcare,6.851273123227091,1.7177741392478818,2501.552587820697
5446,18.0,Male,Unemployed,7.297189365496023,1.774621990796911,2431.840261832348
1008,23.0,Female,Unemployed,8.6,1.57,1607.0
4544,22.0,Female,Freelancer,8.13406756908901,1.6180673340126843,2269.0880655701694
9079,56.0,Female,Manual Labor,10.0,1.637719230025028,2639.43141437708
2065,29.0,Male,Student,5.104532469167029,2.019804966284505,2916.908261924124
1137,20.0,Female,Unemployed,9.3,1.57,2215.0
5344,24.0,Female,Student,3.803399498158905,1.6453219619840769,2119.222512197163
295,19.0,Male,Student,8.0,1.77,2576.0
8781,48.0,Male,Unemployed,6.596338477264543,2.040732652502806,2309.4761075862
2404,57.0,Female,Student,6.9773468833583605,1.7577144299014424,1975.7771439286803
3999,65.0,Female,Freelancer,4.3000848026002485,1.7749021327032717,1748.5831735494314
3742,32.0,Female,Desk Job,5.3894217220128215,1.5417110988265073,2059.860295018045
9497,33.0,Female,Healthcare,9.937727065521146,1.8074166922457784,2734.1541063695004
2720,40.0,Female,Unemployed,4.904614540457323,1.642922680622681,2214.7200370631426
9474,58.0,Female,Unemployed,4.737624343784182,1.753202266444183,2030.7410807552965
5151,22.0,Female,Unemployed,4.795940631122792,1.891893971013672,2307.2072865538544
2809,44.0,Female,Freelancer,8.352531019304164,1.7467975522015495,2182.974823538133
557,65.0,Male,Student,6.0,1.7,2227.0
9192,70.0,Male,Freelancer,5.607220510018757,1.662487143648782,2142.8632684434465
4796,54.0,Female,Freelancer,7.534356947288286,1.6435591635783948,2059.989259738121
2470,55.0,Male,Retired,8.848041837292227,1.7319139716866565,2095.054782036421
3739,63.0,Female,Unemployed,6.730392686250652,1.664085002219293,2235.432740287813
4287,26.0,Female,Freelancer,3.721722391466332,1.5558121359603434,2165.5789977251784
2605,37.0,Male,Student,5.2261055779785295,1.869762142376399,2701.171847586213
363,32.0,Female,Student,6.5,1.61,2588.0
6925,40.0,Male,Retired,5.384956972547785,1.8788776733911747,2423.237508962751
1705,61.0,Female,Freelancer,6.8,1.77,2125.0
2140,20.0,Male,Retired,5.141572606330367,1.9014535465453637,2175.0038753207045
3240,37.0,Female,Freelancer,9.094537600699956,1.7198803507305849,2174.9336856888194
2384,23.0,Female,Retired,3.2874800431619136,1.679911637660022,2543.8734105502463
7315,24.0,Male,Freelancer,6.972748652329697,1.6651680583091024,2831.9608553768826
4312,50.0,Female,Healthcare,8.864618474655376,1.8085897007528944,2600.5151070454654
1313,21.0,Male,Student,6.0,1.78,2716.0
3931,24.0,Male,Retired,9.703569718389284,1.6707371462641984,1958.9812924557648
6184,50.0,Female,Unemployed,9.802471286818674,1.7280492877661933,1531.9965472127794
1592,45.0,Male,Unemployed,6.5,1.86,1971.0
9665,56.0,Male,Manual Labor,8.77974803829972,1.83657514572951,3083.38221017273
2163,39.0,Female,Healthcare,5.370784940501256,1.629349028964223,1932.5516121544067
2397,20.0,Male,Healthcare,7.806640203032296,1.5212949775664564,3074.818229272415
318,38.0,Male,Desk Job,4.7,1.72,2067.0
5234,59.0,Male,Manual Labor,9.59283820550742,1.7168576405568938,3081.6694842304373
5069,64.0,Female,Desk Job,4.359404169814128,1.6241598623293854,1899.073752209272
4037,19.0,Male,Desk Job,6.964888189712688,1.6449283305493143,2433.201308840803
3021,37.0,Female,Unemployed,4.070583572934239,1.9159405115628367,2119.1917830641382
8229,48.0,Male,Manual Labor,8.03497386953484,1.848534831326054,3568.475590806549
5296,24.0,Male,Retired,8.700369270379195,1.7282397987755571,2034.2598290308824
3973,18.0,Female,Self-Employed,4.978622273865513,1.8016855175517696,2714.748495067643
5371,67.0,Male,Desk Job,8.161038632160741,1.9933483965525391,2446.8921573723014
4134,27.0,Female,Healthcare,8.723369723300348,1.620247105855872,3252.8771160047195
975,53.0,Female,Retired,5.8,1.73,2205.0
7292,44.0,Male,Unemployed,3.7990514195336926,1.78515310698585,1893.691582781373
955,54.0,Male,Student,10.0,1.59,2248.0
9584,53.0,Male,Manual Labor,8.486749891978338,1.5622505780445275,3030.9908526420145
5017,43.0,Male,Self-Employed,4.796745185487209,1.7799079272992522,2532.533812132576
9897,33.0,Female,Self-Employed,5.827170147070937,1.7412216965347993,2185.784813323749
7491,26.0,Female,Unemployed,7.627682581495922,1.8634079925355955,2472.179187490916
1641,33.0,Male,Retired,6.4,1.8,2076.0
1291,35.0,Female,Manual Labor,9.5,1.77,2411.0
1381,69.0,Male,Retired,7.0,1.69,1862.0
1934,26.0,Male,Self-Employed,8.7,1.81,2168.0
4676,34.0,Female,Retired,9.482375901497416,1.4939980198801903,1722.780249453714
893,23.0,Male,Self-Employed,8.8,1.69,2428.0
7288,31.0,Female,Self-Employed,8.744146203766393,1.73596902554459,2705.23450648825
4877,57.0,Male,Freelancer,7.5938642579622995,1.6992696822918734,2099.3068372644525
7907,27.0,Female,Manual Labor,8.937771685142788,1.528871162915474,2616.943467787619
8195,22.0,Female,Manual Labor,8.105868184860968,1.6853339764307005,2639.479819626107
9657,60.0,Male,Manual Labor,5.470739476467338,1.8437576033984573,2765.5230451735565
2467,51.0,Female,Retired,5.4524810207471,1.99312400164064,2032.6236334128205
7658,18.0,Male,Unemployed,4.519067617321134,1.7893173903088846,1951.0185320830656
1914,64.0,Male,Self-Employed,9.2,1.89,2496.0
2737,36.0,Male,Self-Employed,6.897461556937779,1.832964721350493,2937.888757245554
727,66.0,Female,Self-Employed,5.8,1.63,2140.0
7215,36.0,Female,Retired,4.50183765545404,2.016398337540339,2158.020813786695
8246,31.0,Female,Manual Labor,7.089903478700775,1.781182276114153,2869.822581150376
1797,26.0,Male,Student,9.8,1.81,2414.0
3846,36.0,Female,Retired,5.780736314913066,1.6848074439548886,2166.041121366866
6403,66.0,Male,Retired,5.843421034483745,1.9486080662489849,2388.0850755499423
937,27.0,Female,Self-Employed,9.5,1.75,2416.0
2266,65.0,Female,Student,6.031602382520308,1.665696570335308,2426.080885425937
825,60.0,Female,Desk Job,8.2,1.72,1743.0
7275,65.0,Male,Unemployed,8.029443102871411,1.8182467902673287,1938.775475614958
1390,46.0,Male,Desk Job,4.3,1.7,2084.0
3565,34.0,Female,Healthcare,6.406988601064651,1.664878210596994,2485.50775799838
5430,50.0,Female,Desk Job,9.7732071459213,1.800525112190219,2023.6429178952544
7828,57.0,Male,Desk Job,6.117301894933538,1.9083073277336853,1920.833393384105
5691,36.0,Male,Manual Labor,7.756312776798012,1.7661511539318413,2861.2191782683108
7879,67.0,Female,Self-Employed,5.553209516010995,1.6926339748680534,2157.9519757736607
1869,65.0,Male,Self-Employed,7.1,1.75,2061.0
8203,47.0,Male,Freelancer,7.824790665823087,1.5806251536557625,2258.7511488323166
7487,44.0,Male,Freelancer,4.763216858373015,1.691066952033322,2603.835162076616
807,37.0,Female,Freelancer,6.8,1.86,3084.0
4806,22.0,Female,Self-Employed,5.217863263220275,1.73562590503123,2392.6077982298502
9424,22.0,Male,Self-Employed,9.106205826457687,1.6726197829127254,2528.291013471759
7512,21.0,Male,Desk Job,6.108723517205401,1.7958555620720928,2388.153036306826
8057,24.0,Male,Desk Job,4.666813212408238,1.7049645543328358,2387.667828695457
4495,29.0,Male,Manual Labor,8.31062368934549,1.7363858423724663,3375.4907026664982
2633,24.0,Female,Student,8.143084749377573,1.8430241161137928,2797.7166061671246
9165,34.0,Female,Manual Labor,8.37281279148672,1.7079926431374648,2798.2272247690807
8897,39.0,Male,Retired,6.135631842233607,1.7061788214862723,1884.6264279433349
8624,31.0,Female,Retired,6.286626849413537,1.5730577599504023,2198.5948936528603
7833,24.0,Female,Retired,9.173199475833636,1.6823442396021726,2121.877372985461
4389,37.0,Male,Unemployed,8.495783489734427,1.7798291473804542,2070.6510598886885
146,64.0,Male,Student,5.7,1.9,2635.0
6468,51.0,Female,Self-Employed,4.591732824162367,1.7629051823085633,2653.0999338074857
2034,20.0,Female,Freelancer,8.870995731901196,1.684176933310032,2503.0370951531413
9398,41.0,Female,Freelancer,7.5828075625483615,1.6037247581154166,1956.150431494566
1166,42.0,Female,Freelancer,8.3,1.8,2894.0
2051,69.0,Female,Student,6.375703695312389,1.7549948099691823,2251.0570752333942
3761,43.0,Male,Freelancer,7.615230023879988,1.7268197982801865,2512.790826927311
4436,37.0,Male,Healthcare,6.967294883202303,1.72480777859925,2991.117014276173
3431,60.0,Male,Student,7.557038582112017,1.701461500381814,2191.1970935649983
8191,63.0,Female,Healthcare,5.460945494943605,1.6838166990675063,2246.8696892489666
9013,67.0,Male,Student,9.7209544610821,1.7964483648796732,2378.67059918685
7070,68.0,Female,Freelancer,5.637407281668901,1.857358461714359,2104.702300637093
4362,58.0,Female,Freelancer,5.500531811877204,1.4746317579367787,1862.8461899866727
1772,34.0,Female,Freelancer,8.0,1.61,1976.0
3512,46.0,Male,Freelancer,6.720303356391692,1.7555056784376262,2125.825959176699
272,23.0,Female,Manual Labor,9.4,1.53,2593.0
8437,38.0,Female,Manual Labor,6.716588615232967,1.9392108255378808,3481.295283274604
2033,66.0,Male,Freelancer,7.210943270642178,1.5194412982717227,2456.131865175784
9955,50.0,Male,Manual Labor,8.452750794875975,1.610784866445326,3145.245864160828
3811,66.0,Female,Student,3.751383802757913,1.6182795754826165,1806.113014475768
4347,62.0,Male,Desk Job,6.497707595224737,1.8384621012581797,2176.180300027418
546,29.0,Female,Student,8.0,1.73,2452.0
3242,31.0,Male,Manual Labor,6.746646615813496,1.7705029062133837,3313.6936557399927
8931,24.0,Male,Desk Job,7.749199560664701,1.8650147418699996,2570.337913259911
8503,41.0,Male,Freelancer,9.647365503634653,1.579173321904533,2535.249098078937
10024,71.0,Male,Healthcare,8.0,1.85,2170.4
7565,18.0,Female,Manual Labor,7.947415344604847,1.7936627628935329,3506.558359788779
921,19.0,Male,Self-Employed,4.9,1.82,3046.0
9389,21.0,Female,Self-Employed,8.434941683815525,1.6838392195559562,2564.84962524285
6641,30.0,Male,Student,6.305746466440573,1.5518758513974515,2265.732714331048
7695,42.0,Female,Unemployed,6.555367774803637,1.767022543273005,2044.552382925619
8231,34.0,Female,Unemployed,9.53137984319014,1.7216932588596234,2035.2928366756948
7127,36.0,Female,Self-Employed,4.500371677027019,1.73425294111393,2398.081899674295
4279,57.0,Female,Manual Labor,5.787798482152104,1.6603666279934608,3136.8495305801107
2984,38.0,Male,Student,7.263894013555823,1.5754021948197423,2656.206229554656
131,57.0,Male,Desk Job,8.9,1.83,1999.0
7981,41.0,Female,Self-Employed,9.299028462942577,1.862969019348417,2704.334651602644
2668,56.0,Male,Freelancer,8.937220113924452,1.8896891992503664,2339.7960131302875
7139,21.0,Female,Unemployed,10.0,1.822225742310433,2176.065556088226
3224,56.0,Female,Freelancer,5.441455926586021,1.7939893540875358,2131.4671519448025
7694,60.0,Male,Unemployed,6.821143538029366,1.7158932792280257,1770.403403872289
5393,69.0,Male,Desk Job,7.2457344445326815,1.7103504653417383,2157.4989122501447
615,61.0,Female,Freelancer,8.5,1.71,2117.0
10198,,Male,,,,
1467,32.0,Female,Unemployed,8.8,1.89,2175.0
4498,39.0,Female,Retired,3.715792287180963,1.693186995965849,1977.1511725622424
3043,72.0,Female,Unemployed,5.474671689331903,1.952982468053788,1762.4919873793806
2420,34.0,Male,Student,5.039616174651875,1.667684591716589,2228.7258581278984
5086,46.0,Female,Unemployed,7.457911890798802,1.8076251454928651,1864.656835172684
3295,23.0,Female,Self-Employed,3.0,1.6403176634182997,1975.1830457624028
6738,60.0,Female,Self-Employed,7.256855826171296,1.6518881469075826,2056.8815867471435
1501,58.0,Male,Desk Job,9.6,1.74,2004.0
9019,35.0,Male,Self-Employed,7.925754732042791,1.7889829364521137,2444.6820612627034
1522,54.0,Male,Retired,8.6,1.76,2170.0
9388,50.0,Male,Healthcare,7.459084274186988,1.7140749078285595,3094.464894911632
4233,36.0,Male,Freelancer,5.087011387035527,1.6441359085000349,2825.805285404526
7687,18.0,Female,Unemployed,6.155243295863272,1.6109364584679284,2371.258335306602
8821,59.0,Female,Healthcare,8.48359620038891,1.7124421963317744,2397.227012163363
4431,40.0,Male,Healthcare,8.868194609423787,1.6943570105725707,2326.2901937673323
391,18.0,Male,Freelancer,6.5,1.64,2537.0
10120,,Female,,,,
7125,52.0,Female,Healthcare,8.654116693671899,1.6901328576400312,2809.623467527049
5914,46.0,Male,Retired,6.90069727935764,1.6601900621159964,1854.9580818395843
8593,38.0,Female,Desk Job,8.007468414301702,1.7151028497562877,1975.473292052672
4807,58.0,Female,Healthcare,7.650376192752673,1.77153794157468,2241.902777240598
9221,67.0,Female,Student,4.328502887198884,1.5780686670728612,1916.4697168368143
8239,58.0,Male,Self-Employed,5.029434983672145,1.7448998894068042,2371.321446758349
8045,31.0,Female,Student,9.494564890726734,1.7597637056439883,2633.915599620322
